0.0378002127217, 1.0, 0.194422768013, 
3.83953728989, 1.0, 1.95947372779, 
3.49499787265, 1.0, 1.86949134062, 
3.43916795881, 1.0, 1.85449938226, 
2.50695337232, 1.0, 1.58333615266, 
3.75601528471, 1.0, 1.9380441906, 
0.0710654914022, 1.0, 0.266581115989, 
3.85070316391, 1.0, 1.96232086161, 
2.44266315556, 1.0, 1.56290215802, 
2.7686943895, 1.0, 1.66393941882, 
0.104515438436, 1.0, 0.32328847557, 
1.52289413092, 1.0, 1.2340559675, 
0.463797576166, 1.0, 0.681026854218, 
1.7352606628, 1.0, 1.31729292976, 
0.636103902802, 1.0, 0.797561221977, 
0.920859222938, 1.0, 0.959614101052, 
3.2143861665, 1.0, 1.79287092857, 
0.0793730462644, 1.0, 0.281732224398, 
1.74737414375, 1.0, 1.32188280258, 
3.14632125192, 1.0, 1.77378726231, 
